n1,k1,p1,a1,n2,k2,p2,a2,d,lat1,lat2,lat1u,lat2u,test_loss_1,test_loss_2,test_loss_3,m_test_loss,s_test_loss,UCL_test_loss,test_acc_1,test_acc_2,test_acc_3,m_test_acc,s_test_acc,LCL_test_acc
512,7,2,tanh,32,3,2,tanh,0.5,-0.3977543,0.50057834,0.28524602,0.76182755,0.064741313,0.069303632,0.08543966,0.073161535,0.010875107,0.087098545,0.979749978,0.977750003,0.971750021,0.976416667,0.004163312,0.971081168
512,7,2,tanh,32,3,4,relu,0.25,-1.1432482,-0.35824853,0.049986581,0.306879207,0.065652773,0.064337365,0.065438852,0.065142997,0.000705849,0.066047578,0.976999998,0.978500009,0.978250027,0.977916678,0.000803648,0.976886762
512,7,2,tanh,32,3,4,relu,0.5,-1.1761223,0.5132805,0.044965194,0.767401759,0.063845791,0.089266345,0.08005897,0.077723702,0.012870169,0.094217487,0.980499983,0.969250023,0.977500021,0.975750009,0.005825573,0.968284236
512,7,2,tanh,32,3,4,tanh,0.25,0.1397549,1.1963917,0.573622692,0.959178843,0.071380697,0.065844417,0.072733782,0.069986299,0.003650219,0.074664242,0.978250027,0.977999985,0.978250027,0.97816668,0.000144362,0.977981673
512,7,2,tanh,32,3,4,tanh,0.5,-0.76733565,1.0051503,0.137606637,0.925901486,0.07235311,0.071391709,0.075178608,0.072974476,0.001968431,0.075497122,0.97874999,0.977750003,0.977500021,0.978000005,0.000661424,0.977152356
512,7,2,tanh,32,5,2,relu,0.25,-0.6323902,-0.20903046,0.184416212,0.384668723,0.071477488,0.070724659,0.074562676,0.072254941,0.002033696,0.074861227,0.980250001,0.979250014,0.981249988,0.980250001,0.000999987,0.978968466
512,7,2,tanh,32,5,2,relu,0.5,-0.65914005,0.32756633,0.174463547,0.679436774,0.066057213,0.060951035,0.079017565,0.068675271,0.009313461,0.080610951,0.980250001,0.983749986,0.976499975,0.980166654,0.003625724,0.975520102
512,7,2,tanh,32,5,2,tanh,0.25,0.061534833,0.6721381,0.530355144,0.830955299,0.062940329,0.052120604,0.06347806,0.059512998,0.006407644,0.067724724,0.980250001,0.982500017,0.97874999,0.980500003,0.001887472,0.97808111
512,7,2,tanh,32,5,2,tanh,0.5,-0.4657093,0.5720997,0.253671791,0.792284471,0.06927342,0.057632763,0.062525712,0.063143965,0.005844904,0.070634511,0.978500009,0.981000006,0.979250014,0.979583343,0.001282898,0.977939243
512,7,2,tanh,32,5,4,relu,0.25,-1.0205971,-0.32237148,0.072157293,0.324979976,0.069454424,0.06443388,0.083812408,0.072566904,0.010057211,0.085455738,0.98150003,0.980250001,0.976999998,0.979583343,0.002322907,0.976606418
512,7,2,tanh,32,5,4,relu,0.5,-1.0391372,0.48861954,0.068438942,0.756516006,0.055706006,0.069568783,0.06527219,0.06351566,0.007096351,0.072609999,0.982749999,0.976999998,0.980250001,0.979999999,0.002883141,0.976305105
512,7,2,tanh,32,5,4,tanh,0.25,0.11628626,1.0690907,0.560708105,0.938555931,0.067519285,0.060563222,0.070177458,0.066086655,0.004964646,0.072449104,0.980000019,0.980250001,0.977750003,0.979333341,0.001376896,0.977568778
512,7,2,tanh,32,5,4,tanh,0.5,-0.70050526,0.89562315,0.159727308,0.900257868,0.068553694,0.064065218,0.082648702,0.071755871,0.009696748,0.084182754,0.979749978,0.980499983,0.972500026,0.977583329,0.004418213,0.971921162
512,7,2,tanh,32,7,2,relu,0.25,-0.7364751,-0.23243049,0.147562264,0.372071759,0.07328552,0.084999643,0.07064908,0.076311414,0.007638828,0.086100966,0.981000006,0.980000019,0.981999993,0.981000006,0.000999987,0.979718471
512,7,2,tanh,32,7,2,relu,0.5,-0.7547816,0.3784772,0.141603006,0.704850867,0.06067694,0.074070439,0.09062618,0.07512452,0.015002418,0.094350892,0.983250022,0.979250014,0.977500021,0.980000019,0.002947458,0.9762227
512,7,2,tanh,32,7,2,tanh,0.25,0.066869944,0.76852524,0.533323256,0.863733509,0.068954386,0.06528461,0.063436076,0.065891691,0.002808798,0.06949131,0.978999972,0.978500009,0.980499983,0.979333321,0.001040824,0.977999451
512,7,2,tanh,32,7,2,tanh,0.5,-0.54086137,0.652259,0.220939034,0.823645036,0.078950144,0.063432179,0.068539321,0.070307215,0.007908596,0.080442489,0.97724998,0.979499996,0.976499975,0.977749984,0.00156126,0.975749148
512,7,2,tanh,32,7,4,relu,0.25,-0.89046884,-0.28563654,0.10225349,0.343937364,0.065349087,0.060576674,0.078893319,0.068273027,0.009501944,0.080450258,0.98299998,0.984499991,0.981750011,0.983083327,0.001376883,0.98131878
512,7,2,tanh,32,7,4,relu,0.5,-0.9172165,0.4544111,0.095476385,0.740989277,0.087447986,0.063267,0.083488569,0.078067852,0.012969894,0.09468944,0.973249972,0.981249988,0.975750029,0.976749996,0.004092678,0.971505018
512,7,2,tanh,32,7,4,tanh,0.25,0.09943253,0.92942494,0.551393702,0.908728267,0.061621465,0.058902144,0.075100966,0.065208192,0.008674613,0.076325156,0.980750024,0.98150003,0.975750029,0.979333361,0.003125832,0.975327446
512,7,2,tanh,32,7,4,tanh,0.5,-0.6453728,0.7757631,0.179544519,0.866016419,0.096256264,0.054931518,0.066435814,0.072541199,0.021328161,0.099874337,0.965499997,0.98150003,0.977750003,0.974916677,0.008367859,0.964192834
512,7,2,tanh,128,3,2,relu,0.25,-0.53556424,-0.21487612,0.223167142,0.381510161,0.095802724,0.079891697,0.074251384,0.083315268,0.011176122,0.097638044,0.97724998,0.979499996,0.981999993,0.979583323,0.002376103,0.976538225
512,7,2,tanh,128,3,2,relu,0.5,-0.5898894,0.2556262,0.200905386,0.642117578,0.103005685,0.054926313,0.066992082,0.074974693,0.025013957,0.10703137,0.976499975,0.98575002,0.982500017,0.981583337,0.00469266,0.975569451
512,7,2,tanh,128,3,2,tanh,0.25,0.08832486,0.5770954,0.545239416,0.794325964,0.057246562,0.067184135,0.088234752,0.070888483,0.015822725,0.091166121,0.981750011,0.980499983,0.976000011,0.979416668,0.003024203,0.975540996
512,7,2,tanh,128,3,2,tanh,0.5,-0.37350607,0.5241473,0.296933529,0.772114727,0.077425532,0.074368909,0.06788785,0.07322743,0.004870223,0.079468873,0.97874999,0.978250027,0.981750011,0.979583343,0.001892968,0.977157406
512,7,2,tanh,128,3,4,relu,0.25,-1.1217306,-0.404268,0.053475309,0.284316541,0.058101401,0.053589918,0.061583485,0.057758268,0.004007815,0.06289449,0.984250009,0.984000027,0.982749999,0.983666678,0.000803647,0.982636763
512,7,2,tanh,128,3,4,relu,0.5,-1.1952136,0.45103166,0.042214705,0.739429121,0.063738413,0.078877434,0.063264795,0.068626881,0.008880398,0.080007568,0.980750024,0.977999985,0.979749978,0.979499996,0.001391958,0.97771613
512,7,2,tanh,128,3,4,tanh,0.25,0.1827329,1.1857946,0.597065065,0.957677133,0.045126524,0.055417441,0.046447854,0.048997273,0.005599142,0.056172863,0.985000014,0.983500004,0.985000014,0.984500011,0.000866031,0.983390147
512,7,2,tanh,128,3,4,tanh,0.5,-0.7030655,1.0412393,0.158841449,0.933244132,0.052997306,0.052657213,0.056394834,0.054016451,0.002066747,0.056665094,0.984499991,0.98150003,0.981249988,0.98241667,0.001808536,0.980098938
512,7,2,tanh,128,5,2,relu,0.25,-0.6258512,-0.24722017,0.186899362,0.364177096,0.079171553,0.099582136,0.122525424,0.100426371,0.021689262,0.128222279,0.97724998,0.97299999,0.9745,0.974916657,0.002155413,0.972154384
512,7,2,tanh,128,5,2,relu,0.5,-0.67615044,0.2889202,0.168307147,0.659578436,0.146492824,0.086129658,0.093971051,0.108864511,0.032822086,0.150927706,0.974250019,0.976000011,0.979250014,0.976500015,0.002537221,0.973248435
512,7,2,tanh,128,5,2,tanh,0.25,0.09360959,0.6626926,0.548168876,0.827505221,0.081889771,0.102321275,0.070059329,0.084756792,0.016320942,0.10567292,0.980000019,0.972750008,0.979749978,0.977500002,0.004115515,0.972225758
512,7,2,tanh,128,5,2,tanh,0.5,-0.43101054,0.6008621,0.269570259,0.803881124,0.084708184,0.106721632,0.082495578,0.091308465,0.013393961,0.108473517,0.97874999,0.973500013,0.977999985,0.976749996,0.00283944,0.973111107
512,7,2,tanh,128,5,4,relu,0.25,-0.9985211,-0.37153438,0.076764215,0.300287185,0.063192166,0.05527214,0.069186725,0.062550344,0.006979461,0.071494882,0.982749999,0.985499978,0.982249975,0.983499984,0.001749997,0.981257273
512,7,2,tanh,128,5,4,relu,0.5,-1.0591271,0.42808542,0.064580823,0.728714127,0.065389566,0.057554327,0.077114612,0.066686168,0.009844393,0.079302265,0.983500004,0.983250022,0.977500021,0.981416682,0.00339423,0.977066801
512,7,2,tanh,128,5,4,tanh,0.25,0.15914162,1.0554364,0.584233774,0.935989727,0.041858818,0.045538682,0.043679427,0.043692309,0.001839966,0.04605032,0.987500012,0.983500004,0.986249983,0.98575,0.002046339,0.983127511
512,7,2,tanh,128,5,4,tanh,0.5,-0.64264137,0.92415226,0.180563013,0.907440356,0.051375978,0.044890825,0.055194486,0.050487096,0.005209025,0.05716273,0.985000014,0.985249996,0.982249975,0.984166662,0.001664599,0.982033393
512,7,2,tanh,128,7,2,relu,0.25,-0.7245945,-0.2794387,0.151513452,0.347175258,0.110863969,0.131663039,0.180452004,0.140993004,0.03571988,0.186769872,0.981249988,0.979749978,0.957499981,0.972833316,0.013300221,0.955788397
512,7,2,tanh,128,7,2,relu,0.5,-0.7722474,0.33699715,0.136063013,0.684210993,0.122624971,0.103152111,0.141965285,0.122580789,0.019406625,0.147451379,0.971499979,0.975000024,0.977750003,0.974750002,0.003132504,0.970735536
512,7,2,tanh,128,7,2,tanh,0.25,0.101652086,0.7625219,0.552622061,0.861821156,0.113770254,0.118881576,0.083121382,0.105257737,0.019340245,0.130043258,0.97299999,0.970749974,0.981000006,0.974916657,0.005387114,0.968012792
512,7,2,tanh,128,7,2,tanh,0.5,-0.4975582,0.68695015,0.239508729,0.83628023,0.137456834,0.145906612,0.095949069,0.126437505,0.026739638,0.16070573,0.967999995,0.970499992,0.977500021,0.972000003,0.004924444,0.965689074
512,7,2,tanh,128,7,4,relu,0.25,-0.8756447,-0.32454932,0.106145731,0.323869179,0.079278581,0.113309108,0.134217739,0.108935143,0.027729523,0.144471956,0.981750011,0.975499988,0.9745,0.97725,0.003929067,0.972214697
512,7,2,tanh,128,7,4,relu,0.5,-0.9434414,0.39771047,0.089134342,0.714212856,0.093170635,0.068772212,0.091213956,0.084385601,0.013556939,0.101759517,0.975750029,0.978250027,0.976249993,0.976750016,0.001322881,0.975054676
512,7,2,tanh,128,7,4,tanh,0.25,0.13145943,0.92471653,0.56906585,0.907578783,0.046946727,0.048367824,0.046842296,0.047385616,0.000852218,0.048477778,0.984499991,0.986249983,0.985499978,0.985416651,0.000877967,0.984291491
512,7,2,tanh,128,7,4,tanh,0.5,-0.597586,0.81436235,0.197858297,0.877773189,0.050247233,0.061643094,0.053178243,0.055022857,0.005917631,0.062606606,0.983749986,0.981249988,0.981999993,0.982333322,0.001282899,0.980689222
512,7,4,relu,8,3,2,relu,0.25,-0.33885872,-0.57200336,0.313990171,0.20923565,0.107146084,0.083574936,0.077223949,0.08931499,0.015765301,0.109519035,0.968999982,0.973249972,0.975750029,0.972666661,0.00341262,0.968293213
512,7,4,relu,8,3,2,relu,0.5,0.1667983,-0.5919348,0.588408549,0.201131047,0.125052109,0.096023314,0.112567313,0.111214245,0.014561622,0.129875715,0.963500023,0.972500026,0.968999982,0.968333344,0.004536884,0.962519093
512,7,4,relu,8,3,2,tanh,0.25,0.46676463,0.4369725,0.740270006,0.732889013,0.080889694,0.09077923,0.081430957,0.084366627,0.005560067,0.09149214,0.97724998,0.973999977,0.976999998,0.976083318,0.001808551,0.973765567
512,7,4,relu,8,3,2,tanh,0.5,0.65129566,-0.030137064,0.817186756,0.483971747,0.113348879,0.094092056,0.092429869,0.099956935,0.011627504,0.11485818,0.969500005,0.97299999,0.972500026,0.971666674,0.001892969,0.969240737
512,7,4,relu,8,3,4,relu,0.25,-0.5840149,-1.0978063,0.203249144,0.057064502,0.507766902,0.482603878,0.342541307,0.444304029,0.089022655,0.558391152,0.893000007,0.901250005,0.928749979,0.907666664,0.018718848,0.883677495
512,7,4,relu,8,3,4,relu,0.5,0.30896318,-1.1854635,0.663700083,0.043063166,0.979598403,0.634256661,0.869936168,0.827930411,0.176461306,1.054074673,0.862500012,0.89775002,0.844749987,0.86833334,0.026977243,0.833760611
512,7,4,relu,8,3,4,tanh,0.25,0.9338864,0.8302627,0.904833335,0.882412782,0.415292859,0.363773823,0.289214492,0.356093725,0.063389089,0.437330111,0.916499972,0.923500001,0.939750016,0.92658333,0.011927754,0.911297297
512,7,4,relu,8,3,4,tanh,0.5,1.2552661,-0.031071337,0.963497964,0.483445171,0.532416582,0.49128136,0.586091876,0.536596606,0.047543274,0.597525764,0.887499988,0.912750006,0.890999973,0.897083322,0.013680139,0.879551519
512,7,4,relu,8,5,2,relu,0.25,-0.37613055,-0.6541865,0.295658373,0.17700544,0.070555247,0.076837175,0.057937775,0.068443399,0.009625059,0.080778408,0.976750016,0.975499988,0.984749973,0.978999992,0.0050187,0.972568269
512,7,4,relu,8,5,2,relu,0.5,0.18249153,-0.6829625,0.596934276,0.166470166,0.068049729,0.097576097,0.063916385,0.07651407,0.018356957,0.100039457,0.978999972,0.969500005,0.979499996,0.975999991,0.005634702,0.96877883
512,7,4,relu,8,5,2,tanh,0.25,0.5235004,0.49308795,0.765490872,0.758507817,0.064790621,0.065448798,0.061787482,0.064008967,0.001951806,0.066510307,0.981750011,0.980499983,0.982749999,0.981666664,0.001127321,0.980221944
512,7,4,relu,8,5,2,tanh,0.5,0.72944576,-0.042825684,0.845123249,0.476822872,0.067276128,0.070111834,0.057332702,0.064906888,0.006710926,0.073507286,0.980000019,0.97874999,0.984000027,0.980916679,0.00274243,0.977402114
512,7,4,relu,8,5,4,relu,0.25,-0.53928864,-0.98102385,0.221599282,0.080227329,0.422609478,0.182847738,0.438242376,0.347899864,0.143152891,0.531357675,0.925249994,0.957249999,0.914250016,0.932250003,0.022338302,0.903622317
512,7,4,relu,8,5,4,relu,0.5,0.27676815,-1.0599118,0.647082649,0.063988123,1.230951071,1.10995996,1.314412951,1.218441327,0.102798962,1.350183498,0.611249983,0.727750003,0.726249993,0.68841666,0.066832511,0.602767351
512,7,4,relu,8,5,4,tanh,0.25,0.8301149,0.75511056,0.87691485,0.859436626,0.280153036,0.241561309,0.236331567,0.252681971,0.023933912,0.283354513,0.94325,0.951250017,0.954249978,0.949583332,0.005686234,0.942296129
512,7,4,relu,8,5,4,tanh,0.5,1.1282619,-0.029193478,0.944864308,0.484503601,0.303266674,0.351676643,0.315714628,0.323552648,0.025138759,0.355769264,0.95450002,0.941999972,0.952499986,0.949666659,0.006714433,0.941061768
512,7,4,relu,8,7,2,relu,0.25,-0.42009604,-0.7488119,0.274668731,0.143844721,0.062188692,0.058327273,0.053575996,0.058030654,0.004314003,0.063559271,0.979749978,0.980750024,0.982749999,0.981083334,0.001527532,0.979125723
512,7,4,relu,8,7,2,relu,0.5,0.20605992,-0.78493637,0.609653187,0.132309521,0.059878722,0.073242351,0.063618273,0.065579782,0.006894366,0.074415268,0.982749999,0.978999972,0.981000006,0.980916659,0.001876402,0.978511953
512,7,4,relu,8,7,2,tanh,0.25,0.59090024,0.5583274,0.793666358,0.786597523,0.051095787,0.068956077,0.058266826,0.059439563,0.008987712,0.07095778,0.98575002,0.978999972,0.981750011,0.982166668,0.003394258,0.977816751
512,7,4,relu,8,7,2,tanh,0.5,0.8438767,-0.042810455,0.8808967,0.476831448,0.055535574,0.062947221,0.052187312,0.056890036,0.005506345,0.063946701,0.984000027,0.981000006,0.984749973,0.983250002,0.001984305,0.980707013
512,7,4,relu,8,7,4,relu,0.25,-0.48414642,-0.87422425,0.245421707,0.106430216,0.600717843,0.575481534,0.285287231,0.487162203,0.175283616,0.711797195,0.868499994,0.910250008,0.945500016,0.908083339,0.038545709,0.858685026
512,7,4,relu,8,7,4,relu,0.5,0.2446067,-0.93987745,0.630205328,0.089728723,1.194651365,0.538290918,1.525324225,1.086088836,0.502392331,1.729930514,0.706250012,0.944500029,0.469500005,0.706750015,0.237500407,0.402380997
512,7,4,relu,8,7,4,tanh,0.25,0.7253802,0.6772874,0.843740118,0.832818305,0.182827786,0.199580655,0.185446724,0.189285055,0.009011895,0.200834263,0.966750026,0.963,0.960500002,0.963416676,0.003145777,0.9593852
512,7,4,relu,8,7,4,tanh,0.5,0.99965096,-0.033706293,0.920086811,0.481960206,0.253525794,0.25866732,0.268183529,0.260125548,0.007436876,0.269656287,0.961749971,0.962000012,0.960749984,0.961499989,0.000661446,0.960652312
512,7,4,relu,32,3,2,relu,0.25,-0.29649168,-0.57980436,0.335378653,0.206041905,0.05625483,0.055969093,0.055119995,0.055781306,0.000590263,0.056537759,0.981249988,0.98299998,0.983749986,0.982666651,0.001282898,0.981022551
512,7,4,relu,32,3,2,relu,0.5,0.20465404,-0.58669335,0.608897543,0.203244684,0.051916916,0.050856918,0.053552937,0.052108924,0.001358227,0.053849561,0.985000014,0.984749973,0.98299998,0.984249989,0.001089735,0.982853438
512,7,4,relu,32,3,2,tanh,0.25,0.47742444,0.39352646,0.745109553,0.712187892,0.052477311,0.056020442,0.053231053,0.053909602,0.001866485,0.056301599,0.984000027,0.981000006,0.98299998,0.982666671,0.001527532,0.980709061
512,7,4,relu,32,3,2,tanh,0.5,0.6590822,-0.07200961,0.820097484,0.460411694,0.056279246,0.054507025,0.052017361,0.054267877,0.002140983,0.057011658,0.983500004,0.981000006,0.984749973,0.983083328,0.001909392,0.980636343
512,7,4,relu,32,3,4,relu,0.25,-0.5116063,-1.1211406,0.233396418,0.053069738,0.104253203,0.136597663,0.119414747,0.120088538,0.016182754,0.140827571,0.971249998,0.958500028,0.967000008,0.965583345,0.006491967,0.957263554
512,7,4,relu,32,3,4,relu,0.5,0.3647632,-1.1776139,0.691762907,0.044208082,0.110357977,0.128542125,0.13536942,0.124756507,0.012928312,0.141324806,0.967000008,0.965250015,0.966499984,0.966250002,0.000901381,0.965094837
512,7,4,relu,32,3,4,tanh,0.25,0.9621912,0.7646092,0.911623496,0.862487992,0.105752811,0.102995135,0.093532979,0.100760308,0.006409127,0.108973935,0.972500026,0.970749974,0.9745,0.972583333,0.0018764,0.970178629
512,7,4,relu,32,3,4,tanh,0.5,1.2595876,-0.08678877,0.96404123,0.452124133,0.101083204,0.105589017,0.109735087,0.105469103,0.004327188,0.111014617,0.973249972,0.97025001,0.969500005,0.970999996,0.001984294,0.968457021
512,7,4,relu,32,5,2,relu,0.25,-0.3323825,-0.661327,0.317222924,0.17435458,0.047195818,0.045937195,0.060491372,0.051208128,0.008064118,0.061542711,0.986000001,0.984000027,0.983250022,0.984416683,0.001421548,0.982594897
512,7,4,relu,32,5,2,relu,0.5,0.22347233,-0.68206626,0.618977812,0.166792365,0.044847652,0.043312408,0.048277881,0.045479314,0.002542288,0.048737387,0.986750007,0.98575002,0.986999989,0.986500005,0.000661424,0.985652357
512,7,4,relu,32,5,2,tanh,0.25,0.5411851,0.4439249,0.773075614,0.736133124,0.045126896,0.041453056,0.040950254,0.042510069,0.002280141,0.045432186,0.986000001,0.984000027,0.986999989,0.985666672,0.001527506,0.983709095
512,7,4,relu,32,5,2,tanh,0.5,0.73703253,-0.085179925,0.847683631,0.453025388,0.046194375,0.043615881,0.05388815,0.047899469,0.005344192,0.054748326,0.984000027,0.98575002,0.982500017,0.984083355,0.001626603,0.981998779
512,7,4,relu,32,5,4,relu,0.25,-0.4745106,-1.0015095,0.249716041,0.075765203,0.060541313,0.073160887,0.087583445,0.073761882,0.01353108,0.091102658,0.984749973,0.979499996,0.975499988,0.979916652,0.004639047,0.973971474
512,7,4,relu,32,5,4,relu,0.5,0.33306497,-1.055582,0.675941803,0.064814476,0.08575815,0.088433594,0.090926185,0.088372643,0.002584557,0.091684886,0.977750003,0.977750003,0.978500009,0.978000005,0.000433016,0.977445072
512,7,4,relu,32,5,4,tanh,0.25,0.85390425,0.7021379,0.883743579,0.84163177,0.066611305,0.063133933,0.068445809,0.066063682,0.002697948,0.069521242,0.981000006,0.982749999,0.979250014,0.981000006,0.001749993,0.978757301
512,7,4,relu,32,5,4,tanh,0.5,1.128081,-0.08716117,0.944833832,0.451915555,0.067007102,0.075152881,0.070731394,0.070963792,0.004077859,0.076189779,0.980499983,0.978500009,0.981750011,0.980250001,0.001639359,0.978149078
512,7,4,relu,32,7,2,relu,0.25,-0.3690406,-0.75660086,0.299108708,0.141305146,0.049104333,0.057607286,0.048640389,0.051784003,0.005048444,0.058253843,0.986750007,0.983749986,0.985000014,0.985166669,0.001506938,0.98323545
512,7,4,relu,32,7,2,relu,0.5,0.25079986,-0.7850668,0.633475503,0.132268993,0.050350044,0.062678069,0.04166545,0.051564521,0.010558824,0.065096198,0.984749973,0.981750011,0.986249983,0.984249989,0.002291271,0.981313606
512,7,4,relu,32,7,2,tanh,0.25,0.6148272,0.5095679,0.803183177,0.765779763,0.052831076,0.038748126,0.03818569,0.043254964,0.008297923,0.05388918,0.982500017,0.986500025,0.988250017,0.98575002,0.002947458,0.981972701
512,7,4,relu,32,7,2,tanh,0.5,0.8505357,-0.08525533,0.882792348,0.452983142,0.042235769,0.049916212,0.039218426,0.043790136,0.005515677,0.050858761,0.986249983,0.98299998,0.985499978,0.984916647,0.001701716,0.982735811
512,7,4,relu,32,7,4,relu,0.25,-0.4270013,-0.89217156,0.271437762,0.101672499,0.059693243,0.070094734,0.065838054,0.065208677,0.005229229,0.071910204,0.982249975,0.977750003,0.980000019,0.979999999,0.002249986,0.977116526
512,7,4,relu,32,7,4,relu,0.5,0.29660243,-0.94218606,0.657354734,0.089176253,0.070624463,0.09647169,0.07637734,0.081157831,0.013570542,0.09854918,0.979749978,0.974250019,0.97724998,0.977083326,0.002753764,0.973554235
512,7,4,relu,32,7,4,tanh,0.25,0.74948436,0.6220777,0.8518276,0.812189359,0.054926567,0.061418317,0.047782369,0.054709084,0.006820575,0.063450003,0.984499991,0.978250027,0.985000014,0.982583344,0.003761081,0.977763324
512,7,4,relu,32,7,4,tanh,0.5,1.0033321,-0.08893022,0.920886954,0.450924894,0.062591828,0.055044353,0.06131909,0.059651757,0.004040556,0.064829938,0.981999993,0.982749999,0.983500004,0.982749999,0.000750006,0.981788828
512,7,4,relu,128,3,2,relu,0.25,-0.2571678,-0.5855549,0.355706114,0.203705449,0.041283254,0.053776562,0.045534197,0.046864671,0.006352032,0.055005127,0.987500012,0.984499991,0.987749994,0.986583332,0.001808551,0.984265581
512,7,4,relu,128,3,2,relu,0.5,0.2432386,-0.58305925,0.62948168,0.204717556,0.043408368,0.044984832,0.037524339,0.041972513,0.003932048,0.047011635,0.986750007,0.982500017,0.988250017,0.985833347,0.002982587,0.982011008
512,7,4,relu,128,3,2,tanh,0.25,0.49786162,0.35647538,0.754258717,0.693977405,0.047488824,0.046308085,0.045703024,0.046499978,0.000908233,0.047663925,0.985499978,0.986750007,0.986249983,0.986166656,0.000629167,0.985360347
512,7,4,relu,128,3,2,tanh,0.5,0.6615833,-0.109758615,0.821026505,0.439285073,0.046613999,0.046967305,0.04108309,0.044888131,0.003299994,0.049117244,0.986249983,0.984250009,0.98575002,0.985416671,0.001040824,0.984082801
512,7,4,relu,128,3,4,relu,0.25,-0.44181633,-1.147195,0.264568075,0.048842603,0.065290838,0.07336086,0.074408308,0.071020002,0.004989166,0.077413875,0.979749978,0.979749978,0.979250014,0.979583323,0.000288654,0.979213398
512,7,4,relu,128,3,4,relu,0.5,0.42513368,-1.1641169,0.720940324,0.046225235,0.07086733,0.090470977,0.076295793,0.079211367,0.010121817,0.092182997,0.978250027,0.973249972,0.978500009,0.976666669,0.002961585,0.972871245
512,7,4,relu,128,3,4,tanh,0.25,0.98920405,0.6988631,0.917785573,0.840487154,0.069580309,0.066904642,0.073835939,0.070106963,0.003495532,0.074586668,0.980000019,0.979749978,0.980750024,0.980166674,0.000520436,0.979499708
512,7,4,relu,128,3,4,tanh,0.5,1.2583798,-0.14674042,0.963889955,0.418749449,0.066528939,0.068490975,0.068198271,0.067739395,0.001058453,0.069095856,0.983749986,0.978999972,0.978250027,0.980333328,0.002982577,0.976511002
512,7,4,relu,128,5,2,relu,0.25,-0.28547052,-0.6663697,0.341031854,0.172497065,0.047069017,0.04063699,0.073445186,0.053717064,0.017385104,0.075996971,0.986500025,0.986999989,0.981750011,0.985083342,0.002897553,0.981369979
512,7,4,relu,128,5,2,relu,0.5,0.26649645,-0.68215305,0.641721133,0.16676114,0.042314868,0.043375548,0.040768426,0.042152947,0.001311082,0.043833166,0.988749981,0.986000001,0.986750007,0.987166663,0.001421548,0.985344876
512,7,4,relu,128,5,2,tanh,0.25,0.56044173,0.39979923,0.781180506,0.715221313,0.037609778,0.038537048,0.041671213,0.03927268,0.002128304,0.042000211,0.989750028,0.98724997,0.986000001,0.987666666,0.001909425,0.98521964
512,7,4,relu,128,5,2,tanh,0.5,0.74062276,-0.12967426,0.848885905,0.4282028,0.049163051,0.044119861,0.042633563,0.045305492,0.003422403,0.049691478,0.986750007,0.985499978,0.985499978,0.985916654,0.000721705,0.984991753
512,7,4,relu,128,5,4,relu,0.25,-0.40976265,-1.0242614,0.279537617,0.071013393,0.054769099,0.051031966,0.075936466,0.060579177,0.013430424,0.077790958,0.983250022,0.985499978,0.979250014,0.982666671,0.003165555,0.97860985
512,7,4,relu,128,5,4,relu,0.5,0.38994658,-1.0451756,0.704092115,0.066830738,0.056390632,0.054473888,0.068278581,0.059714367,0.007478489,0.069298436,0.984749973,0.98299998,0.97724998,0.981666644,0.00392375,0.976638157
512,7,4,relu,128,5,4,tanh,0.25,0.8804037,0.6395726,0.891047479,0.81888204,0.045711674,0.044662349,0.049194947,0.04652299,0.002372717,0.049563749,0.987999976,0.984749973,0.986750007,0.986499985,0.001639364,0.984399056
512,7,4,relu,128,5,4,tanh,0.5,1.1262556,-0.14911866,0.944525858,0.417435577,0.052951854,0.054390073,0.051652282,0.05299807,0.00136948,0.05475313,0.984000027,0.983500004,0.985249996,0.984250009,0.00090138,0.983094844
512,7,4,relu,128,7,2,relu,0.25,-0.3210975,-0.76690257,0.322888363,0.1379906,0.065214567,0.052032985,0.050301928,0.055849827,0.008156158,0.066302364,0.982249975,0.984250009,0.986500025,0.984333336,0.00212625,0.981608437
512,7,4,relu,128,7,2,relu,0.5,0.2954425,-0.7841736,0.656757031,0.132546685,0.043673012,0.042425018,0.042225722,0.042774584,0.000784417,0.043779854,0.988250017,0.986500025,0.989000022,0.987916688,0.001282898,0.986272588
512,7,4,relu,128,7,2,tanh,0.25,0.6379273,0.45891842,0.812124221,0.743062863,0.042995192,0.036975317,0.041319814,0.040430108,0.003106993,0.04441188,0.987999976,0.987999976,0.988250017,0.988083323,0.000144361,0.987898317
512,7,4,relu,128,7,2,tanh,0.5,0.85119295,-0.13777822,0.882978342,0.423708486,0.040650044,0.04254204,0.03971146,0.040967848,0.001441803,0.042815593,0.989000022,0.984499991,0.986000001,0.986500005,0.002291304,0.983563581
512,7,4,relu,128,7,4,relu,0.25,-0.3750867,-0.9113058,0.29616527,0.096760303,0.056510277,0.055837706,0.059338894,0.057228959,0.001857944,0.05961001,0.984749973,0.984250009,0.983250022,0.984083335,0.00076374,0.983104563
512,7,4,relu,128,7,4,relu,0.5,0.3540443,-0.93862647,0.686449666,0.09002906,0.04746097,0.056211028,0.049316294,0.050996097,0.004610551,0.056904757,0.985499978,0.983250022,0.984749973,0.984499991,0.001145619,0.983031821
